002631,003880,008741,035615,003572
049512,059380,013667,032777,017868
002569,006687,024767,017231,025501
003385,027906,023789,030337,026105
066537,053290,013225,035744,020847
059115,058633,018351,053232,053641
031510,067250,029616,061935,027651
055519,017683,011814,046905,000916
049261,000370,035085,048191,025817
031343,010024,000753,058385,032559
025824,034453,030899,005164,063512
046779,059445,038334,028057,016878
003411,022597,016790,017635,022253
054208,051867,053543,012934,063283
068465,006514,000184,050841,048287
050408,008896,007935,009323,009857
048093,047538,036763,018180,050195
031980,054183,030163,049478,014475
020751,024971,003663,033345,003768
011609,000553,039626,009393,024362
064100,034279,058877,055235,050479
057291,008193,031826,023176,030847
049066,041947,004055,020468,069812
030249,031487,009977,002609,030218
062753,039470,053241,059903,053872
058573,057105,056079,037874,020000
061323,003348,034038,030793,011860
063963,037295,038863,004031,006063
029008,069715,017561,010176,005180
048350,001280,047629,026376,048407
057747,063180,017663,053802,056293
017602,030910,015515,026387,002030
039506,012428,016314,009652,019243
000857,016590,017601,030959,016886
044844,042405,017222,047868,016839
065566,011495,031776,013909,045975
034198,054542,064801,016727,062957
045213,053255,010042,060221,065109
019194,037033,013116,060154,068835
057188,026142,031353,054867,002440
037610,052698,068707,046871,003381
055310,023188,058728,018443,030547
055968,035390,020233,035607,023440
044545,027651,033160,038230,036192
045430,046728,006180,019329,033828
016911,016183,020377,062818,026750
054018,068728,051250,043899,061029
016778,027169,026834,028759,005139
068603,007360,065680,053852,059437
031209,057891,001744,029987,007573
046187,014159,059360,067893,024400
064934,037090,064634,013906,035505
011075,067278,063733,067559,068177
036604,043066,047958,061743,034512
065222,031516,056196,012015,002028
027708,066189,063401,042049,069774
026236,021547,027309,025410,063063
053906,014608,046751,002078,044996
025165,019152,018285,063209,007058
028646,059875,050268,049666,033542
032084,066474,055494,055654,009253
014351,036272,068653,005033,039760
018393,032751,053871,033236,068644
049785,011876,006962,055123,039446
025478,065337,005977,030403,026586
021874,049500,036407,025510,009424
007222,018558,065747,029190,048649
004099,023614,034329,033990,030980
067059,060515,047424,054791,002286
043234,061735,018727,033896,001684
041927,037419,028685,004980,035104
011308,004089,053902,009447,027627
024838,034578,046157,038828,001716
000724,035912,003460,028378,019131
054850,051572,011273,003696,037426
015495,054587,050175,068082,030981
032079,017316,025223,056477,017059
016552,026466,065818,038972,049546
027167,065761,023069,069450,014200
052261,046872,053125,021013,015529
005197,040518,034151,067530,052324
033118,026413,060129,007991,069154
044498,052922,057665,053704,049625
039751,009399,049098,012847,016140
001446,000554,059886,062206,007472
062931,009321,049943,004065,046878
024239,065782,021393,016030,006866
032577,030594,067116,065052,028998
036127,012886,043011,053262,027919
019346,005347,001442,032263,010178
016677,040081,036695,041352,051835
016935,061450,016766,028697,067919
011601,045717,034982,056934,035354
003063,065271,009497,057396,044308
048880,011856,018446,016698,069573
063722,055458,026607,037382,004048
001066,040671,006340,015271,033831
006733,051947,031177,031025,044277
001243,006698,010140,039755,017670
043538,026928,053481,001717,017456
040867,019703,003124,013169,024744
033973,028527,015437,031661,037417
019948,051652,016101,020996,021330
043476,031312,027760,035638,068270
057086,028278,015740,033090,044298
047040,007299,068360,060642,018752
046596,054688,007164,060572,063143
028071,046521,066834,020289,059882
002347,020592,014019,059929,021700
014834,068603,008833,003085,004779
003997,008773,015790,002451,037052
009207,027061,029669,046225,061564
036897,029475,045402,040674,027456
009118,001434,025271,057094,023050
041270,011594,008626,033485,003556
042258,003169,059911,020182,041129
042363,018673,065910,021856,035410
064663,049884,062366,028551,003620
049889,052192,018585,004918,001930
008964,062681,029726,002142,004800
036271,023855,022821,014712,045231
059679,060379,059567,050315,048443
067704,012775,067280,049869,025162
026949,003568,068508,032450,045410
048521,061189,045229,009211,031932
060080,063994,034616,045206,021762
021749,049661,024011,005723,009290
030840,040326,033902,023670,038271
029991,016461,057031,030251,036238
028062,065309,049517,049440,061557
039859,063091,049816,052493,031981
021572,018617,025831,069509,068945
069881,004154,024662,063762,037626
062666,064461,026993,021095,033369
047092,009656,010105,020054,012349
000308,059262,040698,059731,052357
044503,000886,068130,007445,024916
060120,050346,047178,029530,004059
034729,033225,019863,042539,006661
065517,035914,045909,052784,021031
044360,061703,032548,006329,054048
040898,051813,032726,040231,020362
047418,025918,022481,053189,054079
034032,046514,068676,050198,006012
054287,061381,017068,013331,064156
032748,007243,062047,022707,000088
026418,000770,062849,024421,023644
060449,040984,027802,033032,068621
061058,016265,033053,017064,034079
029160,026177,016209,020594,032515
040525,062791,060759,002010,009134
058596,051554,044054,027567,057618
048654,018525,031992,027048,011173
009161,023725,002632,017474,057036
023460,051001,000467,041544,066587
005478,075420,044859,078003,051008
018663,002200,043687,074427,025390
079052,023987,043341,074394,063860
025378,019586,076054,002525,067163
040274,032537,039157,003603,055471
018102,060539,051658,043883,031000
046538,007230,049714,040804,079824
028709,021451,059302,009068,032137
030837,011245,033118,063320,024399
058293,034406,002854,022302,016681
029465,024517,073381,073285,045410
067935,074643,047513,077950,019468
029418,021649,050001,077182,014640
002938,006472,076535,077869,001860
000745,039462,040336,039595,064324
072210,075570,022272,002433,010092
045131,032965,034683,017476,028842
044965,059447,074793,026312,010575
018291,056987,059767,074818,050438
038418,002944,003788,010129,047084
076986,056546,074578,000254,037044
011187,048109,030561,032072,042818
058079,035606,019331,071454,065472
064686,006978,069190,047274,016123
058909,069050,007708,014689,076285
014233,036045,054796,048537,030119
070294,034941,049973,014417,030627
055110,056051,000184,037750,026710
018559,013767,029326,071791,001991
030448,041384,075991,033230,064524
030210,005439,012515,004523,063798
061680,012481,001761,001321,049539
057991,003990,077887,056825,017729
057067,056579,007283,059156,052844
029237,033896,020879,077017,071981
065551,030531,009626,018685,011151
018210,059511,068917,015010,064609
050447,057903,072914,030916,052802
001055,013294,035068,035207,067280
070605,036866,005600,015240,050976
053484,071044,065716,056039,051860
059463,039170,057277,002200,009653
075526,046303,055316,055867,052644
007875,076823,010439,078387,072628
002591,058803,019782,060066,001658
069048,041743,039125,036945,018624
029873,077772,070458,036063,069259
008861,067278,055868,035102,043025
019653,078010,007894,033792,056494
018686,038935,063843,030299,073459
047432,028256,059911,026098,071799
052931,014073,002917,028131,060195
043839,052538,023726,030294,079605
035695,010303,030866,042585,078433
040410,073859,007524,021373,015060
028799,035284,052414,052994,071338
048562,052724,002179,051830,003044
009865,009082,013912,055166,023670
044979,045473,042758,050702,068462
002852,054007,056080,064987,010134
019783,070284,070562,047103,043693
061459,009883,044652,020639,048452
046320,073993,026391,013315,054158
020148,062166,020296,032099,074069
069998,043772,033497,013513,031717
061096,063341,062459,024651,014985
059858,076894,051509,033098,056460
046488,023797,079358,038021,072120
024249,002421,057156,017241,035637
078556,066501,066899,075568,049926
049631,065035,043446,036784,036999
071874,045806,051937,058556,012707
028921,004042,004166,049843,029948
006611,007078,072659,077621,039473
068938,039625,030665,047463,046512
023819,052887,019730,042347,025074
069509,009457,004372,022602,009707
066710,021040,033605,002185,048051
056348,031099,020837,078164,006110
077043,031338,015830,074805,051474
017903,079770,037450,024378,024084
074353,079563,000712,059396,026074
033086,017711,017739,001585,008079
017610,057173,002252,017116,006209
067527,046818,023168,002039,072147
025425,056406,014219,054745,010510
067584,018707,038611,061714,014513
035344,065311,011762,010528,026830
025475,005165,026648,042373,052935
010413,002341,031631,040235,030983
062252,040481,023903,046193,074858
026685,029475,016040,009733,014317
073963,012360,061132,053721,029904
040366,055945,038713,065693,039863
000586,002446,047810,062753,077022
053970,005577,030365,027307,033981
049227,035401,033404,040446,032920
052565,013425,038803,019162,063908
020862,017313,006270,042150,071881
036263,072892,057599,050842,033398
073617,039805,051779,054032,015395
030422,032567,038355,064573,075048
079225,013676,022497,030344,040446
021012,043598,022248,011546,066662
045389,052834,010783,070412,031674
043640,075284,026422,037112,020606
057875,017490,023704,034107,001834
056141,060978,025924,007001,031256
015995,070543,044287,077215,052635
031332,027860,049319,066979,002677
078999,040568,016330,006268,057738
076762,043159,027818,047382,037689
055489,012004,020604,018345,065072
047822,062583,072116,070337,059060
053567,000258,019545,023831,031898
063613,009594,038393,050221,043109
019770,066000,010681,010300,025752
053344,064217,052766,045864,028500
042762,046726,041682,056108,021377
010679,054326,026230,004184,067133
035547,016374,063032,042620,072340
012590,076516,021481,075725,008852
035324,069210,043147,045213,014451
041517,032295,060291,050549,020562
012805,030153,076833,021007,058082
007957,043999,066462,010809,025687
022941,015630,012513,069692,015040
003273,035671,021627,041537,009066
044893,033152,014109,029399,045614
018839,049234,040543,076749,008514
044285,011717,007903,069248,029437
040226,060821,041894,014161,039271
026274,070979,052150,070403,001205
078222,035555,052315,014781,010926
030048,068521,000317,023799,041373
011374,053522,002448,065514,038460
043545,027418,020021,003507,069289
039490,074639,038256,066456,055829
079380,027235,056900,042363,042721
015935,043671,039208,010173,022805
064928,033255,031746,017431,024672
051779,053734,071415,070495,043923
023143,079753,029876,031932,009212
003951,073037,003097,079920,023566
078701,074378,002651,008265,068938
006588,046564,025112,043372,018917
029084,077550,063526,045516,007229
040306,054858,039361,036790,002652
075473,041074,074397,051365,039795
005575,059770,002867,055583,003149
076038,052336,050681,074801,046547
071521,003014,073019,069572,057784
045685,074278,046340,059479,006556
054395,012454,059118,045103,033840
008095,058237,021924,036906,006961
001820,010069,015758,017473,021814
061111,021640,025977,004980,027450
059390,025392,053676,065164,036285
024435,043480,000706,002500,067652
077200,018882,052848,070219,045687
026453,053832,016692,024034,071361
065862,068814,036784,041117,036695
064901,031980,007329,033352,056452
032053,051490,005693,019969,071496
059872,072078,020596,077507,023340
043319,038661,026873,003334,033136
059894,066011,067963,076232,077411
024674,006022,015300,056630,014445
035232,022804,074970,064503,045917
045559,070967,034897,057614,051680
061547,065598,059123,052139,036220
017537,025398,049795,001435,055243
028529,017483,036570,022307,038792
017385,076298,016671,006644,031902
074993,039212,050926,054416,052139
063446,077820,076039,059884,074075
011602,076999,022186,043485,025362
015646,010359,079502,001569,051721
004838,008624,013675,053191,017779
050913,069379,024998,067530,032391
055326,052319,012402,075645,006825
023983,026792,021588,057469,061048
012996,061527,062688,065219,016636
049922,034091,017012,048571,028052
040854,001761,034425,067729,033200
003935,052559,014777,062597,067150
076466,013854,003059,010581,024492
017314,031639,017601,023047,010427
000283,048475,038408,011447,038488
007913,066943,058953,038503,003776
038166,039838,049583,058163,075376
057479,073448,045024,000581,009313
050008,014155,003253,051923,029602
035568,063400,059294,038998,034593
017199,005051,051650,076277,032062
009426,029814,066734,003298,008255
042738,026037,009918,011607,034438
013018,055203,071763,079233,049363
057002,074774,071248,061646,044513
000461,053578,002446,026023,016610
031046,021011,021995,069122,031676
054005,076490,004703,017117,062950
030717,025936,001791,067724,008304
046504,009973,058913,010376,010740
001908,063901,074383,026170,003779
074525,006722,046496,030895,070555
067929,033015,074903,011281,000204
031012,046280,033074,000234,039773
066653,063828,078298,064028,052250
062069,009434,054196,006807,064934
062843,016260,056764,015413,022877
036980,057810,028362,068702,079797
011447,043220,018326,079703,051023
000415,000190,052812,065729,050353
076131,044487,022638,016322,017483
068465,078755,029564,029661,023211
031889,045466,027566,005348,058008
037329,047734,046467,024353,070039
042852,060165,005371,007437,048816
033440,020778,077928,006025,044746
000649,027701,005160,074443,023221
057251,025010,035903,026728,042251
016334,015514,054737,054029,011793
031877,011757,023921,023365,053157
035580,065388,037368,064148,048280
055066,048524,002978,008175,075388
012700,029693,012720,075479,008314
055395,064223,022410,077804,013593
070725,063887,022318,006025,062777
028429,040581,076057,003458,033621
075049,012762,048626,018266,025663
029025,074331,038111,011926,001846
028461,061071,047542,048999,065241
012187,022501,016559,015333,078447
058041,006959,022396,076193,060004
060539,058233,056504,041289,033295
061647,037887,005624,016909,005128
016361,037121,075717,066947,049788
046826,015731,058413,024717,070353
078296,065315,043946,033994,012674
011573,041064,071622,025596,049177
063307,047721,048631,044534,036106
028740,031045,038979,008166,002520
048008,079062,030773,004449,018371
056621,068668,003909,015527,079690
058502,053150,020486,022692,064268
034669,026023,069111,014041,062168
028777,007029,078877,048861,079063
017973,068649,062419,025016,000566
064081,045359,026567,066114,030141
028720,055089,056741,028030,012573
013716,021376,032919,025668,029167
068729,041447,064036,041104,029681
054746,063899,028839,004580,003318
067451,022060,060745,056184,013981
074030,021992,010909,026729,023506
032738,071971,028741,076913,064169
040946,011563,026017,028606,076791
047241,020271,013283,000655,070647
036913,008946,076908,045301,078491
059863,059734,065026,039031,031076
062612,068914,059037,056526,041013
009383,031751,032519,071783,070654
049800,009517,078365,026471,028764
043466,067074,074853,074973,070560
034209,000503,059321,016599,038310
012161,031846,003548,015960,042981
049036,009550,076397,021640,004802
035986,052564,051348,038919,058298
046289,024797,034961,042159,076644
072633,078087,039375,068236,078586
000000,000000,000000,000000,000000
013608,046381,035498,034198,056390
047917,001251,069399,016110,010008
037227,062073,060929,054681,036947
047725,012339,000830,058283,033216
060330,051654,061097,070031,002068
062862,039718,040424,076401,011812
015792,061751,052075,006495,078904
025055,040915,061154,032234,049092
079746,035546,019427,037232,040830
031611,030576,060573,078937,050968
001775,031423,060542,007684,047285
054979,016228,041027,076869,031436
013110,041945,038448,020700,029915
046692,028555,028207,058866,046190
047674,047274,053257,042164,020928
028437,023191,025348,028521,016161
032330,051753,062585,001379,047119
011329,077168,015848,043803,062510
042885,017718,076845,069482,047667
048262,071250,068829,022124,069681
004002,022657,029002,057662,029530
076060,020476,018895,011223,028949
065627,020324,078134,018786,045815
049890,046048,056022,013417,014713
029092,019010,000352,015037,026740
033362,061216,004350,079856,048153
005979,061137,054461,043241,039290
027560,069465,010873,049881,010351
000627,027175,073017,039575,071580
074090,027466,004684,069369,064545
077838,028495,058810,043090,076115
003182,027011,033831,002017,007695
069573,039635,045548,002105,074918
009356,015269,075648,076167,036127
039003,064925,075978,043544,025010
024607,030666,036537,033726,076785
030104,034401,048629,053960,035700
016851,059483,060190,024674,077076
075820,047993,026960,073350,071919
003352,001984,042738,021703,032420
025779,041834,055091,016101,004081
064069,043569,021535,021873,078856
068168,054492,031231,005710,022154
031309,054720,036377,009917,013676
037622,065909,067970,056754,060608
064476,060391,073972,077454,078151
051750,078500,072313,044824,045433
076774,022028,058257,040182,064309
015640,066219,034604,019793,064055
009190,032093,023833,007093,017454
023925,059676,043775,038075,063537
024812,016438,019208,048541,029687
018646,004587,021414,021091,037509
053828,022438,059613,074015,072428
000887,038787,044901,062711,018552
004260,055177,063044,013995,018203
014161,076218,063472,029896,013827
020746,050907,018288,038525,073034
060539,012201,065925,073779,061573
057980,056410,044323,036679,015430
023069,021306,058131,067895,076007
052461,029582,022539,027609,005869
002075,072378,070377,018753,017686
010153,036351,076534,024973,078851
065919,069893,020749,010705,067245
053854,049231,079325,029848,005770
014130,057149,000877,052230,040060
050613,075102,061216,039133,029843
011863,072258,064916,014453,019498
043988,079807,074851,003612,000431
053705,075147,048250,069476,053157
006959,064008,057462,040705,062083
033519,034464,059765,071437,074633
047964,002904,043318,029589,023047
014603,021007,067341,023150,021378
001195,034300,079709,010310,042122
059016,051844,055350,009361,023189
034686,067311,013727,020507,040525
042670,005578,015023,044089,038847
061878,079950,024140,068309,005107
053863,048098,015872,071190,043035
019074,034509,009044,045989,071365
016444,023619,073268,055994,039474
070961,066109,064742,029531,048363
045702,009963,008511,060873,055339
045656,039474,048381,016679,005792
058679,047491,021244,048484,009775
034902,063176,070596,033271,035355
053456,046751,028310,029132,004166
075975,055718,017632,001107,076955
039152,062237,048862,024449,045222
065286,008970,052812,021058,068938
037902,046918,055281,060426,045141
031612,005936,049785,029862,073871
012619,034663,056398,011243,068313
016931,067484,016440,041964,005802
061239,032753,034354,046453,051945
022382,047670,063354,032743,076014
039709,018950,040226,065260,076316
037974,009511,078234,078800,024171
026350,068752,028348,033377,047207
062309,062462,078577,038421,028604
008363,034876,042349,063205,022640
065553,016374,021768,046257,020803
028506,059582,014139,009919,013470
000771,011329,078507,044489,036111
075691,079579,067096,054199,000512
071011,054088,061974,004009,056976
078137,075635,019042,062357,025440
016775,036992,067353,024486,077010
071127,038139,049095,065748,074808
063564,052605,020683,061415,050905
032566,041788,061188,062853,012365
027579,060125,011392,067150,017706
034732,044285,022847,035396,024682
003377,076834,038654,005037,030418
063228,014967,066139,008198,057108
022051,033842,043820,057207,053029
045207,070005,048872,023253,063571
078681,016392,058768,027721,014514
046030,043999,079313,044173,078000
014021,027274,044118,032523,005532
039573,060437,063145,006901,038474
026885,004895,060948,034542,019257
050560,013427,022752,005310,016727
069828,041296,026973,031902,021328
072677,049290,014858,062780,036866
068881,065842,076380,006358,033270
071778,032512,022702,047342,009267
031991,054552,045481,032261,053959
015232,063420,021506,014830,019963
073078,033904,017458,078048,020246
039071,065772,018137,006204,051787
000769,020007,056835,076818,001394
044045,013704,061759,030007,060799
045945,040116,043886,024824,045431
025909,005284,030663,048982,022732
005211,050550,006124,035353,045675
077084,034062,035848,053941,006892
061490,042955,002178,073145,061243
063345,022834,006818,002689,063562
017824,009233,010318,001666,030731
029020,016294,021780,008981,008008
016711,054722,014577,038078,078418
037090,010605,004900,072365,017026
077141,034658,045628,056277,027387
029987,063222,043277,051140,056114
073140,024266,065221,039205,059740
071263,075887,012999,068807,008330
068149,056099,056002,043469,069753
054147,060983,055736,060903,022933
008020,010835,053924,013315,006496
044991,078517,076353,050035,025475
071871,068997,001504,020047,019932
007858,024188,061482,013510,046656
051539,042891,046811,067275,064594
025985,078297,024283,070670,062865
031861,057829,041967,013248,042782
042284,009539,043337,011282,023359
021447,055722,057655,052752,062216
037816,050394,078866,056817,069345
040998,037778,061424,074823,028091
033719,019945,027274,006719,025537
014900,073454,005241,070686,047830
051195,028577,043075,053919,068896
043863,017391,041909,063090,037223
024886,045047,066250,039344,006053
038230,054000,000062,071640,018611
002595,017373,038990,066775,029970
055927,052418,051069,045734,034620
062617,077080,077280,035956,003369
004670,053463,077989,050247,070253
007375,068145,077914,054808,006464
044602,037469,056047,044858,006817
031836,000859,010862,035656,006622
042013,024585,064511,013883,072806
070228,038615,036981,020327,057027
078661,055801,025020,043756,050470
039059,072535,067836,065457,014530
061050,041117,023153,071341,044394
000839,001524,052223,049404,035136
048977,054414,028569,043210,038108
030796,043409,054296,058614,054112
081351,025005,034746,060981,096926
051606,079005,006911,003381,008748
046074,078350,004602,056015,072516
060114,014965,004968,015452,071799
051880,036039,008182,002950,030968
068531,072751,060567,039066,067182
078883,012742,003359,000935,075867
000000,000000,000000,000000,000000
054491,000355,071356,011706,025813
051797,038212,032307,011485,017804
055894,044914,004814,063130,024414
041072,033237,053865,075064,048675
062779,038057,003394,000545,071889
037595,028667,047176,056848,009691
018478,032512,036626,024436,030571
052561,036965,046036,078807,048971
031392,002594,015755,013563,025252
055064,029214,069822,062041,011688
020554,043362,033675,012999,067000
010509,054540,007675,052525,054289
076293,051869,071081,001056,039662
010053,032343,013000,002421,018635
038827,060640,007362,032241,024263
047752,038305,038845,022950,005283
067059,006592,060632,048819,074436
044338,017430,061529,058504,007298
005487,079652,064354,042607,055847
048237,041695,032943,018571,079076
015740,067635,074194,007337,021444
024598,023673,079252,000930,054240
022049,043167,016957,067727,076899
031328,055971,029368,021084,005320
000865,061152,044638,016670,042939
033170,078680,075656,035709,040839
031759,072301,036070,018061,020391
020698,008915,019146,071230,068304
063672,071216,023470,069196,060896
000049,059283,060493,077121,051535
061343,038330,039696,011959,065042
035306,039399,056077,006134,022362
022708,063228,007895,011316,062515
071055,026138,045131,004087,062607
049360,067070,078930,036988,004255
042252,046020,058564,020949,038047
072513,037231,070301,031038,070477
017984,044097,078075,022449,006170
054060,025433,020863,064116,007631
054909,020518,064819,065634,016442
066072,045101,037990,029529,001795
035110,015461,054719,035045,058927
055934,070752,035237,010650,057043
089248,037237,065927,086831,042000
029570,015233,052156,003440,026541
014025,006249,072372,030137,036522
047972,025830,003350,071310,015708
043685,003653,001500,038915,007249
042582,074395,053296,019721,001785
079007,008661,002047,058990,012997
091482,066004,094064,049729,007260
063234,051787,050841,015745,047692
074286,030209,041613,032032,041639
073622,056344,013809,063765,006223
023710,051981,024023,058569,075818
023745,052558,046575,052240,010479
056338,009554,034561,070306,042831
001743,005489,044873,067300,004305
032925,074479,069258,057110,066366
071113,011548,070824,075312,022746
008086,045788,068505,074755,036053
068403,033676,065765,048711,067458
002562,062466,057240,022344,030853
020556,078701,024993,034869,060792
053241,024202,018668,048594,038616
045699,028456,059332,029248,022800
022837,022630,044262,010992,038370
016944,022729,025919,021265,045798
019721,014319,034742,001006,074026
072386,079471,008389,062997,044800
003859,030120,041035,009314,058776
005674,026893,000525,077528,038785
042491,015558,013342,019919,031745
069019,008652,037678,082012,084841
069504,042318,075216,012260,012718
083405,051292,009129,052268,045436
013668,030842,016448,041999,049600
042647,037031,019922,067959,035949
019895,017381,050771,082510,046379
013653,072796,047183,054860,016134
030280,056048,000585,079673,043866
021323,016742,083990,063168,078356
005452,052723,021202,006493,005966
037762,076475,009338,064879,062434
029679,016686,081803,041094,031227
030041,065068,032970,035274,045153
010589,083471,046333,001593,015256
078483,031921,060760,036974,023089
077542,040532,027309,006541,017444
014931,023989,035286,012720,016595
074090,024141,042265,083664,009163
056364,061645,029583,057723,029555
057772,055998,072284,032083,006730
037205,093319,008830,032887,031457
020421,055919,068770,074337,000095
014710,053825,010690,073975,048575
030791,056921,060655,044128,076832
025432,044588,049745,065091,048699
082822,016815,008488,051296,008119
014929,019071,052747,080140,005454
017040,048709,001537,055893,021834
042580,071121,033678,038461,069708
018398,016354,023961,012176,034998
031659,042031,036596,039927,029757
027181,045717,044629,034415,053128
015904,009998,074263,065620,063848
059165,019266,076052,073981,070877
074146,013774,029587,025022,025931
039913,081100,021506,031078,049154
074907,061773,015289,076239,035556
038899,082241,019529,064134,023475
036315,049434,019757,042383,043394
064313,052255,029292,082097,008774
038925,001905,070353,066253,065059
015336,074810,053777,064776,062231
004912,031027,040953,080492,028885
025235,000618,052184,025155,010762
007094,077160,029726,035022,020806
077205,049458,094707,045459,072060
032203,000709,068990,021700,041336
088657,043509,002232,006282,083163
041878,082740,070997,082284,061527
050983,089247,028620,056173,089576
023529,036119,048295,086989,010522
021764,088158,059815,042397,013944
077336,054925,019428,052959,022686
038951,089572,084885,025143,082826
029003,001486,039392,033933,059521
082349,075882,009491,069417,083241
046127,045279,056693,068270,068266
061814,014024,033916,068053,038918
008525,017356,009500,086054,063077
064226,065255,071252,001554,031533
043723,010540,026615,012869,084663
071852,012566,091361,005400,001810
075840,080319,065016,052853,029046
060353,074931,082119,040882,025861
002982,048322,009807,089583,085896
080588,013323,031667,056784,045887
038664,083746,004687,033855,002613
083375,060684,049621,054255,032493
016324,011772,031625,043668,078934
030064,006012,007746,018818,048155
044424,009836,006004,072104,039702
049279,072024,069247,038106,000322
025601,070507,015821,026919,061594
027347,058912,031646,072544,069813
023013,043778,078628,049667,017724
046684,041724,086262,053959,043361
056578,016008,026391,067060,031854
073789,075164,086985,038086,053276
030161,009758,050727,048014,020873
023160,001419,057988,064413,081269
054312,015545,074615,070900,026516
041561,091255,047732,022985,087020
064017,011556,058337,025640,027816
042388,093269,059381,092688,078210
048981,075153,038383,051148,024675
022928,088146,030304,063083,030911
013277,037895,068154,023027,038623
083328,088845,018533,093481,019683
058934,054493,035983,062138,025988
059319,093966,012930,023579,049463
093349,081830,008250,012613,076848
015519,088564,051325,072886,075520
009003,084943,053950,017136,048407
081796,051689,018099,005055,092472
029259,076851,061961,023859,064029
050374,055840,048256,033239,013161
018328,026647,022934,053196,004245
082892,059132,044358,039704,098353
023010,067926,059342,066825,008835
040630,093427,032448,052402,093035
065463,073153,000697,021231,067792
097159,067667,034926,064606,073656
053344,052729,015328,014148,083786
078039,054349,036188,060031,045827
077422,089063,020383,025072,079016
088186,008383,061190,000573,055224
037083,054549,078896,016827,082200
032744,029905,015848,048772,064106
057622,070345,012835,036187,009061
055699,018355,085694,034033,009854
068578,086980,021384,038198,025747
086608,038030,022788,086964,036190
069245,015961,054878,006914,039397
022048,012660,071847,041899,052860
086043,039045,017634,015955,056500
002437,036225,056159,024718,088637
053947,025372,073023,095937,032835
075901,086386,002949,007601,074566
092089,069546,043022,001655,023818
016812,027304,081457,061039,060240
027213,033730,009117,010289,088645
054826,058322,074861,001539,041924
005656,096182,021199,033554,088824
038874,037394,096479,080481,073374
053505,079937,069709,053336,012861
085517,074096,045566,076572,012480
049270,032260,049328,045706,047876
096747,023874,053074,011176,080741
043828,066433,087712,010797,019758
063787,090510,034115,048234,060067
040917,081876,019807,088356,007192
076631,043008,069384,007570,002382
064237,094266,060661,020636,012961
001581,012664,074835,084609,052523
067913,097255,021987,029418,075172
040003,016716,063754,077890,035859
030901,019236,018682,029232,073209
025712,006475,096692,070756,002760
006454,057277,084189,024565,038493
037784,040785,069050,016859,075401
008409,031684,043610,019463,036276
057018,096345,019180,030179,051534
067327,065759,096416,010636,009805
090033,052198,019958,088012,032541
013685,073274,022963,084887,020454
070175,005399,052554,052766,076283
087359,082225,008749,068031,040763
036444,096795,099245,088405,082479
055793,029012,040585,048911,047354
006104,053182,011423,038269,016595
081533,027979,041008,072374,042434
048357,035641,052756,079943,001849
036707,078979,015539,047158,059847
040220,066267,064297,075470,065612
012988,032160,001263,007532,015195
017207,042085,015768,059885,003990
004890,078925,025187,061793,086756
094498,010999,071295,086596,096789
012573,030938,034406,013488,072833
002259,035703,028609,046960,087370
031478,038859,058306,059159,090618
018994,060369,042719,078066,051406
062089,040185,039198,015949,005838
034015,061553,009885,004667,075019
004075,054145,082932,054050,021802
064656,074314,057734,032335,082954
074193,070506,001517,006994,022655
034318,078204,041287,024046,064899
038294,090402,061598,023059,069365
017036,015643,091725,047431,090293
023161,085906,024658,052641,007800
062657,015922,037917,036994,021764
011050,056432,008696,008266,044364
067132,043806,022858,043903,013870
089275,058612,075457,050040,012342
047088,072669,055233,048913,081325
069228,007196,093854,093831,068640
061752,088601,082976,010752,020765
089103,089534,020245,062336,034054
069660,079246,058603,020056,055779
004060,028047,065234,044956,030352
034404,009578,034307,088814,050563
005221,091135,048905,055556,011376
097351,047764,086802,027743,003342
020079,032611,089281,040643,079803
070258,084750,017018,001527,017418
053938,019308,026165,030050,085592
054478,023773,050523,028073,082429
018180,022950,067019,098758,083744
064151,048412,072714,045380,026614
018091,011074,016178,089720,064804
003805,068791,044201,091920,017341
041462,092749,056880,050364,050660
016778,099833,002721,080836,015584
048206,051526,067952,086151,095036
085223,030077,076652,080394,044110
029249,092551,087154,007082,064987
053831,013196,023075,094953,046270
006567,064726,097177,008279,021952
092206,064165,009902,023578,004460
047963,052049,042672,091131,072673
005087,077837,030041,071246,075603
027196,039631,023188,030327,010790
075219,079539,091163,038948,033344
092782,001827,057915,056997,018437
088506,063682,047877,043269,094282
094330,063738,050118,056538,056354
047103,001179,077820,060200,080518
011497,011125,086194,035830,087576
005609,020934,054542,079999,006367
085860,035352,018064,091425,013771
042892,054946,031994,036407,052958
002496,042572,093214,074004,044206
009029,032216,011170,035731,019052
071991,051304,003898,004027,014800
018901,005231,095194,059134,076270
092841,014926,098589,014646,049390
061011,002993,047372,060676,007948
086381,066806,047735,082468,051399
099688,068236,019367,037368,054432
094247,010752,073725,085683,013663
036083,070071,083273,093218,085701
064033,058136,024303,037015,013354
077271,052857,060978,022705,005846
050179,068303,044574,072096,027736
003098,055854,008027,039979,019226
070757,065412,050864,033890,005228
073459,044961,006069,019239,054590
034260,052355,054530,012506,029569
069551,057823,009282,019441,083049
049384,029348,051638,000803,003435
016727,047725,052734,004651,038391
033264,070081,070131,096927,054383
051901,054744,098317,067963,059184
073000,072293,030950,039976,007784
086588,003364,025214,005025,099626
066760,014987,016452,032935,070808
049168,000644,043642,041374,078572
091998,025363,045378,042289,013345
005940,067910,018674,003978,008569
023770,045636,019985,059007,009204
006050,051372,010251,007874,022417
