AnoMesDia,Instancia,DataSource,QtdConexoesCriadasDia
20241213,srvpje1goutjb17,ILS,0
20241213,srvpje1goutjb17,ITZ,0
20241213,srvpje1goutjb17,JFAC,0
20241213,srvpje1goutjb17,JFAM,0
20241213,srvpje1goutjb17,JFAP2,0
20241213,srvpje1goutjb17,JFAP,0
20241213,srvpje1goutjb17,JFBA,0
20241213,srvpje1goutjb17,JFDF,0
20241213,srvpje1goutjb17,JFGO,0
20241213,srvpje1goutjb17,JFMA,0
20241213,srvpje1goutjb17,JFMG,0
20241213,srvpje1goutjb17,JFMT,0
20241213,srvpje1goutjb17,JFO,0
20241213,srvpje1goutjb17,JFPA,0
20241213,srvpje1goutjb17,JFPI,0
20241213,srvpje1goutjb17,JFRO,0
20241213,srvpje1goutjb17,JFRR,0
20241213,srvpje1goutjb17,JFTO,0
20241213,srvpje1goutjb17,MBA,0
20241213,srvpje1goutjb17,PSS,0
20241213,srvpje1goutjb17,PjeDS,5432
20241213,srvpje1goutjb17,PjeDspace,0
20241213,srvpje1goutjb17,PjeLogDS,67
20241213,srvpje1goutjb17,STM,0
20241213,srvpje1goutjb17,TBT,0
20241213,srvpje1goutjb17,TRF1,0
20241213,srvpje1goutjb17,UBE,0
20241213,srvpje1goutjb17,UDI,0
20241213,srvpje1goutjb18,ILS,0
20241213,srvpje1goutjb18,ITZ,0
20241213,srvpje1goutjb18,JFAC,0
20241213,srvpje1goutjb18,JFAM,0
20241213,srvpje1goutjb18,JFAP2,0
20241213,srvpje1goutjb18,JFAP,0
20241213,srvpje1goutjb18,JFBA,0
20241213,srvpje1goutjb18,JFDF,0
20241213,srvpje1goutjb18,JFGO,0
20241213,srvpje1goutjb18,JFMA,0
20241213,srvpje1goutjb18,JFMG,0
20241213,srvpje1goutjb18,JFMT,0
20241213,srvpje1goutjb18,JFO,0
20241213,srvpje1goutjb18,JFPA,0
20241213,srvpje1goutjb18,JFPI,0
20241213,srvpje1goutjb18,JFRO,0
20241213,srvpje1goutjb18,JFRR,0
20241213,srvpje1goutjb18,JFTO,0
20241213,srvpje1goutjb18,MBA,0
20241213,srvpje1goutjb18,PSS,0
20241213,srvpje1goutjb18,PjeDS,6295
20241213,srvpje1goutjb18,PjeDspace,0
20241213,srvpje1goutjb18,PjeLogDS,63
20241213,srvpje1goutjb18,STM,0
20241213,srvpje1goutjb18,TBT,0
20241213,srvpje1goutjb18,TRF1,0
20241213,srvpje1goutjb18,UBE,0
20241213,srvpje1goutjb18,UDI,0
20241213,srvpje1goutjb19,ILS,0
20241213,srvpje1goutjb19,ITZ,0
20241213,srvpje1goutjb19,JFAC,0
20241213,srvpje1goutjb19,JFAM,0
20241213,srvpje1goutjb19,JFAP2,0
20241213,srvpje1goutjb19,JFAP,0
20241213,srvpje1goutjb19,JFBA,0
20241213,srvpje1goutjb19,JFDF,0
20241213,srvpje1goutjb19,JFGO,0
20241213,srvpje1goutjb19,JFMA,0
20241213,srvpje1goutjb19,JFMG,0
20241213,srvpje1goutjb19,JFMT,0
20241213,srvpje1goutjb19,JFO,0
20241213,srvpje1goutjb19,JFPA,0
20241213,srvpje1goutjb19,JFPI,0
20241213,srvpje1goutjb19,JFRO,0
20241213,srvpje1goutjb19,JFRR,0
20241213,srvpje1goutjb19,JFTO,0
20241213,srvpje1goutjb19,MBA,0
20241213,srvpje1goutjb19,PSS,0
20241213,srvpje1goutjb19,PjeDS,6369
20241213,srvpje1goutjb19,PjeDspace,0
20241213,srvpje1goutjb19,PjeLogDS,91
20241213,srvpje1goutjb19,STM,0
20241213,srvpje1goutjb19,TBT,0
20241213,srvpje1goutjb19,TRF1,0
20241213,srvpje1goutjb19,UBE,0
20241213,srvpje1goutjb19,UDI,0
20241213,srvpje1goutjb20,ILS,0
20241213,srvpje1goutjb20,ITZ,0
20241213,srvpje1goutjb20,JFAC,0
20241213,srvpje1goutjb20,JFAM,0
20241213,srvpje1goutjb20,JFAP2,0
20241213,srvpje1goutjb20,JFAP,0
20241213,srvpje1goutjb20,JFBA,0
20241213,srvpje1goutjb20,JFDF,0
20241213,srvpje1goutjb20,JFGO,0
20241213,srvpje1goutjb20,JFMA,0
20241213,srvpje1goutjb20,JFMG,0
20241213,srvpje1goutjb20,JFMT,0
20241213,srvpje1goutjb20,JFO,0
20241213,srvpje1goutjb20,JFPA,0
20241213,srvpje1goutjb20,JFPI,0
20241213,srvpje1goutjb20,JFRO,0
20241213,srvpje1goutjb20,JFRR,0
20241213,srvpje1goutjb20,JFTO,0
20241213,srvpje1goutjb20,MBA,0
20241213,srvpje1goutjb20,PSS,0
20241213,srvpje1goutjb20,PjeDS,5275
20241213,srvpje1goutjb20,PjeDspace,0
20241213,srvpje1goutjb20,PjeLogDS,75
20241213,srvpje1goutjb20,STM,0
20241213,srvpje1goutjb20,TBT,0
20241213,srvpje1goutjb20,TRF1,0
20241213,srvpje1goutjb20,UBE,0
20241213,srvpje1goutjb20,UDI,0
20241213,srvpje1goutjb21,ILS,0
20241213,srvpje1goutjb21,ITZ,0
20241213,srvpje1goutjb21,JFAC,0
20241213,srvpje1goutjb21,JFAM,0
20241213,srvpje1goutjb21,JFAP2,0
20241213,srvpje1goutjb21,JFAP,0
20241213,srvpje1goutjb21,JFBA,0
20241213,srvpje1goutjb21,JFDF,0
20241213,srvpje1goutjb21,JFGO,0
20241213,srvpje1goutjb21,JFMA,0
20241213,srvpje1goutjb21,JFMG,0
20241213,srvpje1goutjb21,JFMT,0
20241213,srvpje1goutjb21,JFO,0
20241213,srvpje1goutjb21,JFPA,0
20241213,srvpje1goutjb21,JFPI,0
20241213,srvpje1goutjb21,JFRO,0
20241213,srvpje1goutjb21,JFRR,0
20241213,srvpje1goutjb21,JFTO,0
20241213,srvpje1goutjb21,MBA,0
20241213,srvpje1goutjb21,PSS,0
20241213,srvpje1goutjb21,PjeDS,5358
20241213,srvpje1goutjb21,PjeDspace,0
20241213,srvpje1goutjb21,PjeLogDS,69
20241213,srvpje1goutjb21,STM,0
20241213,srvpje1goutjb21,TBT,0
20241213,srvpje1goutjb21,TRF1,0
20241213,srvpje1goutjb21,UBE,0
20241213,srvpje1goutjb21,UDI,0
20241213,srvpje1goutjb22,ILS,0
20241213,srvpje1goutjb22,ITZ,0
20241213,srvpje1goutjb22,JFAC,0
20241213,srvpje1goutjb22,JFAM,0
20241213,srvpje1goutjb22,JFAP2,0
20241213,srvpje1goutjb22,JFAP,0
20241213,srvpje1goutjb22,JFBA,0
20241213,srvpje1goutjb22,JFDF,0
20241213,srvpje1goutjb22,JFGO,0
20241213,srvpje1goutjb22,JFMA,0
20241213,srvpje1goutjb22,JFMG,0
20241213,srvpje1goutjb22,JFMT,0
20241213,srvpje1goutjb22,JFO,0
20241213,srvpje1goutjb22,JFPA,0
20241213,srvpje1goutjb22,JFPI,0
20241213,srvpje1goutjb22,JFRO,0
20241213,srvpje1goutjb22,JFRR,0
20241213,srvpje1goutjb22,JFTO,0
20241213,srvpje1goutjb22,MBA,0
20241213,srvpje1goutjb22,PSS,0
20241213,srvpje1goutjb22,PjeDS,6276
20241213,srvpje1goutjb22,PjeDspace,0
20241213,srvpje1goutjb22,PjeLogDS,96
20241213,srvpje1goutjb22,STM,0
20241213,srvpje1goutjb22,TBT,0
20241213,srvpje1goutjb22,TRF1,0
20241213,srvpje1goutjb22,UBE,0
20241213,srvpje1goutjb22,UDI,0
20241213,srvpje1goutjb23,ILS,0
20241213,srvpje1goutjb23,ITZ,0
20241213,srvpje1goutjb23,JFAC,0
20241213,srvpje1goutjb23,JFAM,0
20241213,srvpje1goutjb23,JFAP2,0
20241213,srvpje1goutjb23,JFAP,0
20241213,srvpje1goutjb23,JFBA,0
20241213,srvpje1goutjb23,JFDF,0
20241213,srvpje1goutjb23,JFGO,0
20241213,srvpje1goutjb23,JFMA,0
20241213,srvpje1goutjb23,JFMG,0
20241213,srvpje1goutjb23,JFMT,0
20241213,srvpje1goutjb23,JFO,0
20241213,srvpje1goutjb23,JFPA,0
20241213,srvpje1goutjb23,JFPI,0
20241213,srvpje1goutjb23,JFRO,0
20241213,srvpje1goutjb23,JFRR,0
20241213,srvpje1goutjb23,JFTO,0
20241213,srvpje1goutjb23,MBA,0
20241213,srvpje1goutjb23,PSS,0
20241213,srvpje1goutjb23,PjeDS,6644
20241213,srvpje1goutjb23,PjeDspace,0
20241213,srvpje1goutjb23,PjeLogDS,73
20241213,srvpje1goutjb23,STM,0
20241213,srvpje1goutjb23,TBT,0
20241213,srvpje1goutjb23,TRF1,0
20241213,srvpje1goutjb23,UBE,0
20241213,srvpje1goutjb23,UDI,0
20241213,srvpje1goutjb24,ILS,0
20241213,srvpje1goutjb24,ITZ,0
20241213,srvpje1goutjb24,JFAC,0
20241213,srvpje1goutjb24,JFAM,0
20241213,srvpje1goutjb24,JFAP2,0
20241213,srvpje1goutjb24,JFAP,0
20241213,srvpje1goutjb24,JFBA,0
20241213,srvpje1goutjb24,JFDF,0
20241213,srvpje1goutjb24,JFGO,0
20241213,srvpje1goutjb24,JFMA,0
20241213,srvpje1goutjb24,JFMG,0
20241213,srvpje1goutjb24,JFMT,0
20241213,srvpje1goutjb24,JFO,0
20241213,srvpje1goutjb24,JFPA,0
20241213,srvpje1goutjb24,JFPI,0
20241213,srvpje1goutjb24,JFRO,0
20241213,srvpje1goutjb24,JFRR,0
20241213,srvpje1goutjb24,JFTO,0
20241213,srvpje1goutjb24,MBA,0
20241213,srvpje1goutjb24,PSS,0
20241213,srvpje1goutjb24,PjeDS,6175
20241213,srvpje1goutjb24,PjeDspace,0
20241213,srvpje1goutjb24,PjeLogDS,77
20241213,srvpje1goutjb24,STM,0
20241213,srvpje1goutjb24,TBT,0
20241213,srvpje1goutjb24,TRF1,0
20241213,srvpje1goutjb24,UBE,0
20241213,srvpje1goutjb24,UDI,0
20241213,srvpje1goutjb25,ILS,0
20241213,srvpje1goutjb25,ITZ,0
20241213,srvpje1goutjb25,JFAC,0
20241213,srvpje1goutjb25,JFAM,0
20241213,srvpje1goutjb25,JFAP2,0
20241213,srvpje1goutjb25,JFAP,0
20241213,srvpje1goutjb25,JFBA,0
20241213,srvpje1goutjb25,JFDF,0
20241213,srvpje1goutjb25,JFGO,0
20241213,srvpje1goutjb25,JFMA,0
20241213,srvpje1goutjb25,JFMG,0
20241213,srvpje1goutjb25,JFMT,0
20241213,srvpje1goutjb25,JFO,0
20241213,srvpje1goutjb25,JFPA,0
20241213,srvpje1goutjb25,JFPI,0
20241213,srvpje1goutjb25,JFRO,0
20241213,srvpje1goutjb25,JFRR,0
20241213,srvpje1goutjb25,JFTO,0
20241213,srvpje1goutjb25,MBA,0
20241213,srvpje1goutjb25,PSS,0
20241213,srvpje1goutjb25,PjeDS,5294
20241213,srvpje1goutjb25,PjeDspace,0
20241213,srvpje1goutjb25,PjeLogDS,70
20241213,srvpje1goutjb25,STM,0
20241213,srvpje1goutjb25,TBT,0
20241213,srvpje1goutjb25,TRF1,0
20241213,srvpje1goutjb25,UBE,0
20241213,srvpje1goutjb25,UDI,0
20241213,srvpje1goutjb26,ILS,0
20241213,srvpje1goutjb26,ITZ,0
20241213,srvpje1goutjb26,JFAC,0
20241213,srvpje1goutjb26,JFAM,0
20241213,srvpje1goutjb26,JFAP2,0
20241213,srvpje1goutjb26,JFAP,0
20241213,srvpje1goutjb26,JFBA,0
20241213,srvpje1goutjb26,JFDF,0
20241213,srvpje1goutjb26,JFGO,0
20241213,srvpje1goutjb26,JFMA,0
20241213,srvpje1goutjb26,JFMG,0
20241213,srvpje1goutjb26,JFMT,0
20241213,srvpje1goutjb26,JFO,0
20241213,srvpje1goutjb26,JFPA,0
20241213,srvpje1goutjb26,JFPI,0
20241213,srvpje1goutjb26,JFRO,0
20241213,srvpje1goutjb26,JFRR,0
20241213,srvpje1goutjb26,JFTO,0
20241213,srvpje1goutjb26,MBA,0
20241213,srvpje1goutjb26,PSS,0
20241213,srvpje1goutjb26,PjeDS,5445
20241213,srvpje1goutjb26,PjeDspace,0
20241213,srvpje1goutjb26,PjeLogDS,49
20241213,srvpje1goutjb26,STM,0
20241213,srvpje1goutjb26,TBT,0
20241213,srvpje1goutjb26,TRF1,0
20241213,srvpje1goutjb26,UBE,0
20241213,srvpje1goutjb26,UDI,0
20241213,srvpje1goutjb27,ILS,0
20241213,srvpje1goutjb27,ITZ,0
20241213,srvpje1goutjb27,JFAC,0
20241213,srvpje1goutjb27,JFAM,0
20241213,srvpje1goutjb27,JFAP2,0
20241213,srvpje1goutjb27,JFAP,0
20241213,srvpje1goutjb27,JFBA,0
20241213,srvpje1goutjb27,JFDF,0
20241213,srvpje1goutjb27,JFGO,0
20241213,srvpje1goutjb27,JFMA,0
20241213,srvpje1goutjb27,JFMG,0
20241213,srvpje1goutjb27,JFMT,0
20241213,srvpje1goutjb27,JFO,0
20241213,srvpje1goutjb27,JFPA,0
20241213,srvpje1goutjb27,JFPI,0
20241213,srvpje1goutjb27,JFRO,0
20241213,srvpje1goutjb27,JFRR,0
20241213,srvpje1goutjb27,JFTO,0
20241213,srvpje1goutjb27,MBA,0
20241213,srvpje1goutjb27,PSS,0
20241213,srvpje1goutjb27,PjeDS,5500
20241213,srvpje1goutjb27,PjeDspace,0
20241213,srvpje1goutjb27,PjeLogDS,61
20241213,srvpje1goutjb27,STM,0
20241213,srvpje1goutjb27,TBT,0
20241213,srvpje1goutjb27,TRF1,0
20241213,srvpje1goutjb27,UBE,0
20241213,srvpje1goutjb27,UDI,0
20241213,srvpje1goutjb28,ILS,0
20241213,srvpje1goutjb28,ITZ,0
20241213,srvpje1goutjb28,JFAC,0
20241213,srvpje1goutjb28,JFAM,0
20241213,srvpje1goutjb28,JFAP2,0
20241213,srvpje1goutjb28,JFAP,0
20241213,srvpje1goutjb28,JFBA,0
20241213,srvpje1goutjb28,JFDF,0
20241213,srvpje1goutjb28,JFGO,0
20241213,srvpje1goutjb28,JFMA,0
20241213,srvpje1goutjb28,JFMG,0
20241213,srvpje1goutjb28,JFMT,0
20241213,srvpje1goutjb28,JFO,0
20241213,srvpje1goutjb28,JFPA,0
20241213,srvpje1goutjb28,JFPI,0
20241213,srvpje1goutjb28,JFRO,0
20241213,srvpje1goutjb28,JFRR,0
20241213,srvpje1goutjb28,JFTO,0
20241213,srvpje1goutjb28,MBA,0
20241213,srvpje1goutjb28,PSS,0
20241213,srvpje1goutjb28,PjeDS,5251
20241213,srvpje1goutjb28,PjeDspace,0
20241213,srvpje1goutjb28,PjeLogDS,76
20241213,srvpje1goutjb28,STM,0
20241213,srvpje1goutjb28,TBT,0
20241213,srvpje1goutjb28,TRF1,0
20241213,srvpje1goutjb28,UBE,0
20241213,srvpje1goutjb28,UDI,0
20241213,srvpje1goutjb29,ILS,0
20241213,srvpje1goutjb29,ITZ,0
20241213,srvpje1goutjb29,JFAC,0
20241213,srvpje1goutjb29,JFAM,0
20241213,srvpje1goutjb29,JFAP2,0
20241213,srvpje1goutjb29,JFAP,0
20241213,srvpje1goutjb29,JFBA,0
20241213,srvpje1goutjb29,JFDF,0
20241213,srvpje1goutjb29,JFGO,0
20241213,srvpje1goutjb29,JFMA,0
20241213,srvpje1goutjb29,JFMG,0
20241213,srvpje1goutjb29,JFMT,0
20241213,srvpje1goutjb29,JFO,0
20241213,srvpje1goutjb29,JFPA,0
20241213,srvpje1goutjb29,JFPI,0
20241213,srvpje1goutjb29,JFRO,0
20241213,srvpje1goutjb29,JFRR,0
20241213,srvpje1goutjb29,JFTO,0
20241213,srvpje1goutjb29,MBA,0
20241213,srvpje1goutjb29,PSS,0
20241213,srvpje1goutjb29,PjeDS,4962
20241213,srvpje1goutjb29,PjeDspace,0
20241213,srvpje1goutjb29,PjeLogDS,74
20241213,srvpje1goutjb29,STM,0
20241213,srvpje1goutjb29,TBT,0
20241213,srvpje1goutjb29,TRF1,0
20241213,srvpje1goutjb29,UBE,0
20241213,srvpje1goutjb29,UDI,0
20241213,srvpje1goutjb30,ILS,0
20241213,srvpje1goutjb30,ITZ,0
20241213,srvpje1goutjb30,JFAC,0
20241213,srvpje1goutjb30,JFAM,0
20241213,srvpje1goutjb30,JFAP2,0
20241213,srvpje1goutjb30,JFAP,0
20241213,srvpje1goutjb30,JFBA,0
20241213,srvpje1goutjb30,JFDF,0
20241213,srvpje1goutjb30,JFGO,0
20241213,srvpje1goutjb30,JFMA,0
20241213,srvpje1goutjb30,JFMG,0
20241213,srvpje1goutjb30,JFMT,0
20241213,srvpje1goutjb30,JFO,0
20241213,srvpje1goutjb30,JFPA,0
20241213,srvpje1goutjb30,JFPI,0
20241213,srvpje1goutjb30,JFRO,0
20241213,srvpje1goutjb30,JFRR,0
20241213,srvpje1goutjb30,JFTO,0
20241213,srvpje1goutjb30,MBA,0
20241213,srvpje1goutjb30,PSS,0
20241213,srvpje1goutjb30,PjeDS,5210
20241213,srvpje1goutjb30,PjeDspace,0
20241213,srvpje1goutjb30,PjeLogDS,57
20241213,srvpje1goutjb30,STM,0
20241213,srvpje1goutjb30,TBT,0
20241213,srvpje1goutjb30,TRF1,0
20241213,srvpje1goutjb30,UBE,0
20241213,srvpje1goutjb30,UDI,0
20241213,srvpje1goutjb31,ILS,0
20241213,srvpje1goutjb31,ITZ,0
20241213,srvpje1goutjb31,JFAC,0
20241213,srvpje1goutjb31,JFAM,0
20241213,srvpje1goutjb31,JFAP2,0
20241213,srvpje1goutjb31,JFAP,0
20241213,srvpje1goutjb31,JFBA,0
20241213,srvpje1goutjb31,JFDF,0
20241213,srvpje1goutjb31,JFGO,0
20241213,srvpje1goutjb31,JFMA,0
20241213,srvpje1goutjb31,JFMG,0
20241213,srvpje1goutjb31,JFMT,0
20241213,srvpje1goutjb31,JFO,0
20241213,srvpje1goutjb31,JFPA,0
20241213,srvpje1goutjb31,JFPI,0
20241213,srvpje1goutjb31,JFRO,0
20241213,srvpje1goutjb31,JFRR,0
20241213,srvpje1goutjb31,JFTO,0
20241213,srvpje1goutjb31,MBA,0
20241213,srvpje1goutjb31,PSS,0
20241213,srvpje1goutjb31,PjeDS,4675
20241213,srvpje1goutjb31,PjeDspace,0
20241213,srvpje1goutjb31,PjeLogDS,89
20241213,srvpje1goutjb31,STM,0
20241213,srvpje1goutjb31,TBT,0
20241213,srvpje1goutjb31,TRF1,0
20241213,srvpje1goutjb31,UBE,0
20241213,srvpje1goutjb31,UDI,0
20241213,srvpje1goutjb32,ILS,0
20241213,srvpje1goutjb32,ITZ,0
20241213,srvpje1goutjb32,JFAC,0
20241213,srvpje1goutjb32,JFAM,0
20241213,srvpje1goutjb32,JFAP2,0
20241213,srvpje1goutjb32,JFAP,0
20241213,srvpje1goutjb32,JFBA,0
20241213,srvpje1goutjb32,JFDF,0
20241213,srvpje1goutjb32,JFGO,0
20241213,srvpje1goutjb32,JFMA,0
20241213,srvpje1goutjb32,JFMG,0
20241213,srvpje1goutjb32,JFMT,0
20241213,srvpje1goutjb32,JFO,0
20241213,srvpje1goutjb32,JFPA,0
20241213,srvpje1goutjb32,JFPI,0
20241213,srvpje1goutjb32,JFRO,0
20241213,srvpje1goutjb32,JFRR,0
20241213,srvpje1goutjb32,JFTO,0
20241213,srvpje1goutjb32,MBA,0
20241213,srvpje1goutjb32,PSS,0
20241213,srvpje1goutjb32,PjeDS,5292
20241213,srvpje1goutjb32,PjeDspace,0
20241213,srvpje1goutjb32,PjeLogDS,67
20241213,srvpje1goutjb32,STM,0
20241213,srvpje1goutjb32,TBT,0
20241213,srvpje1goutjb32,TRF1,0
20241213,srvpje1goutjb32,UBE,0
20241213,srvpje1goutjb32,UDI,0
20241213,srvpje1goutjb33,ILS,0
20241213,srvpje1goutjb33,ITZ,0
20241213,srvpje1goutjb33,JFAC,0
20241213,srvpje1goutjb33,JFAM,0
20241213,srvpje1goutjb33,JFAP2,0
20241213,srvpje1goutjb33,JFAP,0
20241213,srvpje1goutjb33,JFBA,0
20241213,srvpje1goutjb33,JFDF,0
20241213,srvpje1goutjb33,JFGO,0
20241213,srvpje1goutjb33,JFMA,0
20241213,srvpje1goutjb33,JFMG,0
20241213,srvpje1goutjb33,JFMT,0
20241213,srvpje1goutjb33,JFO,0
20241213,srvpje1goutjb33,JFPA,0
20241213,srvpje1goutjb33,JFPI,0
20241213,srvpje1goutjb33,JFRO,0
20241213,srvpje1goutjb33,JFRR,0
20241213,srvpje1goutjb33,JFTO,0
20241213,srvpje1goutjb33,MBA,0
20241213,srvpje1goutjb33,PSS,0
20241213,srvpje1goutjb33,PjeDS,5246
20241213,srvpje1goutjb33,PjeDspace,0
20241213,srvpje1goutjb33,PjeLogDS,81
20241213,srvpje1goutjb33,STM,0
20241213,srvpje1goutjb33,TBT,0
20241213,srvpje1goutjb33,TRF1,0
20241213,srvpje1goutjb33,UBE,0
20241213,srvpje1goutjb33,UDI,0
20241213,srvpje1goutjb34,ILS,0
20241213,srvpje1goutjb34,ITZ,0
20241213,srvpje1goutjb34,JFAC,0
20241213,srvpje1goutjb34,JFAM,0
20241213,srvpje1goutjb34,JFAP2,0
20241213,srvpje1goutjb34,JFAP,0
20241213,srvpje1goutjb34,JFBA,0
20241213,srvpje1goutjb34,JFDF,0
20241213,srvpje1goutjb34,JFGO,0
20241213,srvpje1goutjb34,JFMA,0
20241213,srvpje1goutjb34,JFMG,0
20241213,srvpje1goutjb34,JFMT,0
20241213,srvpje1goutjb34,JFO,0
20241213,srvpje1goutjb34,JFPA,0
20241213,srvpje1goutjb34,JFPI,0
20241213,srvpje1goutjb34,JFRO,0
20241213,srvpje1goutjb34,JFRR,0
20241213,srvpje1goutjb34,JFTO,0
20241213,srvpje1goutjb34,MBA,0
20241213,srvpje1goutjb34,PSS,0
20241213,srvpje1goutjb34,PjeDS,5227
20241213,srvpje1goutjb34,PjeDspace,0
20241213,srvpje1goutjb34,PjeLogDS,79
20241213,srvpje1goutjb34,STM,0
20241213,srvpje1goutjb34,TBT,0
20241213,srvpje1goutjb34,TRF1,0
20241213,srvpje1goutjb34,UBE,0
20241213,srvpje1goutjb34,UDI,0
20241213,srvpje1goutjb35,ILS,0
20241213,srvpje1goutjb35,ITZ,0
20241213,srvpje1goutjb35,JFAC,0
20241213,srvpje1goutjb35,JFAM,0
20241213,srvpje1goutjb35,JFAP2,0
20241213,srvpje1goutjb35,JFAP,0
20241213,srvpje1goutjb35,JFBA,0
20241213,srvpje1goutjb35,JFDF,0
20241213,srvpje1goutjb35,JFGO,0
20241213,srvpje1goutjb35,JFMA,0
20241213,srvpje1goutjb35,JFMG,0
20241213,srvpje1goutjb35,JFMT,0
20241213,srvpje1goutjb35,JFO,0
20241213,srvpje1goutjb35,JFPA,0
20241213,srvpje1goutjb35,JFPI,0
20241213,srvpje1goutjb35,JFRO,0
20241213,srvpje1goutjb35,JFRR,0
20241213,srvpje1goutjb35,JFTO,0
20241213,srvpje1goutjb35,MBA,0
20241213,srvpje1goutjb35,PSS,0
20241213,srvpje1goutjb35,PjeDS,3386
20241213,srvpje1goutjb35,PjeDspace,0
20241213,srvpje1goutjb35,PjeLogDS,40
20241213,srvpje1goutjb35,STM,0
20241213,srvpje1goutjb35,TBT,0
20241213,srvpje1goutjb35,TRF1,0
20241213,srvpje1goutjb35,UBE,0
20241213,srvpje1goutjb35,UDI,0
20241213,srvpje1goutjb36,ILS,0
20241213,srvpje1goutjb36,ITZ,0
20241213,srvpje1goutjb36,JFAC,0
20241213,srvpje1goutjb36,JFAM,0
20241213,srvpje1goutjb36,JFAP2,0
20241213,srvpje1goutjb36,JFAP,0
20241213,srvpje1goutjb36,JFBA,0
20241213,srvpje1goutjb36,JFDF,0
20241213,srvpje1goutjb36,JFGO,0
20241213,srvpje1goutjb36,JFMA,0
20241213,srvpje1goutjb36,JFMG,0
20241213,srvpje1goutjb36,JFMT,0
20241213,srvpje1goutjb36,JFO,0
20241213,srvpje1goutjb36,JFPA,0
20241213,srvpje1goutjb36,JFPI,0
20241213,srvpje1goutjb36,JFRO,0
20241213,srvpje1goutjb36,JFRR,0
20241213,srvpje1goutjb36,JFTO,0
20241213,srvpje1goutjb36,MBA,0
20241213,srvpje1goutjb36,PSS,0
20241213,srvpje1goutjb36,PjeDS,5558
20241213,srvpje1goutjb36,PjeDspace,0
20241213,srvpje1goutjb36,PjeLogDS,73
20241213,srvpje1goutjb36,STM,0
20241213,srvpje1goutjb36,TBT,0
20241213,srvpje1goutjb36,TRF1,0
20241213,srvpje1goutjb36,UBE,0
20241213,srvpje1goutjb36,UDI,0
20241213,srvpje1goutjb37,ILS,0
20241213,srvpje1goutjb37,ITZ,0
20241213,srvpje1goutjb37,JFAC,0
20241213,srvpje1goutjb37,JFAM,0
20241213,srvpje1goutjb37,JFAP2,0
20241213,srvpje1goutjb37,JFAP,0
20241213,srvpje1goutjb37,JFBA,0
20241213,srvpje1goutjb37,JFDF,0
20241213,srvpje1goutjb37,JFGO,0
20241213,srvpje1goutjb37,JFMA,0
20241213,srvpje1goutjb37,JFMG,0
20241213,srvpje1goutjb37,JFMT,0
20241213,srvpje1goutjb37,JFO,0
20241213,srvpje1goutjb37,JFPA,0
20241213,srvpje1goutjb37,JFPI,0
20241213,srvpje1goutjb37,JFRO,0
20241213,srvpje1goutjb37,JFRR,0
20241213,srvpje1goutjb37,JFTO,0
20241213,srvpje1goutjb37,MBA,0
20241213,srvpje1goutjb37,PSS,0
20241213,srvpje1goutjb37,PjeDS,5365
20241213,srvpje1goutjb37,PjeDspace,0
20241213,srvpje1goutjb37,PjeLogDS,78
20241213,srvpje1goutjb37,STM,0
20241213,srvpje1goutjb37,TBT,0
20241213,srvpje1goutjb37,TRF1,0
20241213,srvpje1goutjb37,UBE,0
20241213,srvpje1goutjb37,UDI,0
20241213,srvpje1goutjb38,ILS,0
20241213,srvpje1goutjb38,ITZ,0
20241213,srvpje1goutjb38,JFAC,0
20241213,srvpje1goutjb38,JFAM,0
20241213,srvpje1goutjb38,JFAP2,0
20241213,srvpje1goutjb38,JFAP,0
20241213,srvpje1goutjb38,JFBA,0
20241213,srvpje1goutjb38,JFDF,0
20241213,srvpje1goutjb38,JFGO,0
20241213,srvpje1goutjb38,JFMA,0
20241213,srvpje1goutjb38,JFMG,0
20241213,srvpje1goutjb38,JFMT,0
20241213,srvpje1goutjb38,JFO,0
20241213,srvpje1goutjb38,JFPA,0
20241213,srvpje1goutjb38,JFPI,0
20241213,srvpje1goutjb38,JFRO,0
20241213,srvpje1goutjb38,JFRR,0
20241213,srvpje1goutjb38,JFTO,0
20241213,srvpje1goutjb38,MBA,0
20241213,srvpje1goutjb38,PSS,0
20241213,srvpje1goutjb38,PjeDS,5280
20241213,srvpje1goutjb38,PjeDspace,0
20241213,srvpje1goutjb38,PjeLogDS,69
20241213,srvpje1goutjb38,STM,0
20241213,srvpje1goutjb38,TBT,0
20241213,srvpje1goutjb38,TRF1,0
20241213,srvpje1goutjb38,UBE,0
20241213,srvpje1goutjb38,UDI,0
20241213,srvpje1goutjb39,ILS,0
20241213,srvpje1goutjb39,ITZ,0
20241213,srvpje1goutjb39,JFAC,0
20241213,srvpje1goutjb39,JFAM,0
20241213,srvpje1goutjb39,JFAP2,0
20241213,srvpje1goutjb39,JFAP,0
20241213,srvpje1goutjb39,JFBA,0
20241213,srvpje1goutjb39,JFDF,0
20241213,srvpje1goutjb39,JFGO,0
20241213,srvpje1goutjb39,JFMA,0
20241213,srvpje1goutjb39,JFMG,0
20241213,srvpje1goutjb39,JFMT,0
20241213,srvpje1goutjb39,JFO,0
20241213,srvpje1goutjb39,JFPA,0
20241213,srvpje1goutjb39,JFPI,0
20241213,srvpje1goutjb39,JFRO,0
20241213,srvpje1goutjb39,JFRR,0
20241213,srvpje1goutjb39,JFTO,0
20241213,srvpje1goutjb39,MBA,0
20241213,srvpje1goutjb39,PSS,0
